2015-04-04 00:37:08,098 INFO [localhost-startStop-1] [JCMS 9] [db.HibernateManager]  - jcmsdb profile: derby
2015-04-04 00:37:08,118 INFO [localhost-startStop-1] [JCMS 9] [db.HibernateManager]  - hibernate.connection.url: jdbc:derby://localhost:50543/jcmsdb;create=true;
2015-04-04 00:37:08,901 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Register Hibernate mappings
2015-04-04 00:37:10,484 WARN [localhost-startStop-1] [JCMS 9] [hibernate.AbstractEhcacheRegionFactory]  - Couldn't find a specific ehcache configuration for cache named [com.jalios.jcms.analytics.metric.SearchReportMetric.categoryTop]; using defaults.
2015-04-04 00:37:10,487 WARN [localhost-startStop-1] [JCMS 9] [hibernate.AbstractEhcacheRegionFactory]  - Couldn't find a specific ehcache configuration for cache named [com.jalios.jcms.analytics.metric.AccessReportMetric.portalCategoryTop]; using defaults.
2015-04-04 00:37:10,490 WARN [localhost-startStop-1] [JCMS 9] [hibernate.AbstractEhcacheRegionFactory]  - Couldn't find a specific ehcache configuration for cache named [com.jalios.jcms.analytics.metric.WriteReportMetric.publicationLikeTop]; using defaults.
2015-04-04 00:37:11,370 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - Connection pooling for Hibernate using C3P0 is enabled
2015-04-04 00:37:11,370 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - Second level cache is enabled
2015-04-04 00:37:11,370 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - Query cache is enabled
2015-04-04 00:37:11,402 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - initHibernate: Hibernate has been successfully set up.
2015-04-04 00:37:11,407 INFO [localhost-startStop-1] [JCMS 9] [alert.AlertManager]  - Initialize alert purge. Next purge: Alarm params minute=0 hour=5 dayOfMonth=-1 month=-1 dayOfWeek=-1 (next alarm date=Sat Apr 04 05:00:00 CEST 2015)
2015-04-04 00:37:11,493 INFO [localhost-startStop-1] [JCMS 9] [archive.ArchiveManager]  - Init the ArchiveManager
2015-04-04 00:37:11,689 INFO [localhost-startStop-1] [JCMS 9] [monitoring.MonitoringManager]  - Monitoring started
2015-04-04 00:37:11,689 INFO [localhost-startStop-1] [JCMS 9] [jcms.WorkflowManager]  - Init workflow alarms
2015-04-04 00:37:11,689 INFO [localhost-startStop-1] [JCMS 9] [jcms.WorkflowManager]  - Register alarms for JStore publications
2015-04-04 00:37:11,690 INFO [localhost-startStop-1] [JCMS 9] [jcms.WorkflowManager]  - Register alarms for Hibernate publications
2015-04-04 00:37:11,728 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - initDevAdmin: no dev admin
2015-04-04 00:37:11,729 INFO [localhost-startStop-1] [JCMS 9] [jcms.JcmsSessionTracker]  - Members' traces disabled
2015-04-04 00:37:11,730 INFO [localhost-startStop-1] [JCMS 9] [jcms.CacheManager]  - Init the Cache Manager
2015-04-04 00:37:11,731 INFO [localhost-startStop-1] [JCMS 9] [jcms.CacheManager]  - Maximum number of server's cache : 1000
2015-04-04 00:37:11,741 INFO [localhost-startStop-1] [JCMS 9] [jcms.CacheManager]  - Maximum number of server's cache for 'csspacker' configuration : 200
2015-04-04 00:37:11,742 INFO [localhost-startStop-1] [JCMS 9] [jcms.CacheManager]  - Maximum number of server's cache for 'jspacker' configuration : 200
2015-04-04 00:37:11,742 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - CacheManager enabled
2015-04-04 00:37:11,779 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - Mails are disabled
2015-04-04 00:37:11,779 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - Incoming mail are disabled
2015-04-04 00:37:11,783 INFO [localhost-startStop-1] [JCMS 9] [mail.MailFetcher]  - MailFetcher is disabled
2015-04-04 00:37:11,800 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - App. Server: Tomcat 7.0 (Apache Tomcat/7.0.50)
2015-04-04 00:37:11,800 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - ReverseProxy disabled
2015-04-04 00:37:11,802 INFO [localhost-startStop-1] [JCMS 9] [jcms.NotificationManager]  - Init the Notification Manager
2015-04-04 00:37:11,805 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - Notification enabled
2015-04-04 00:37:11,812 INFO [localhost-startStop-1] [JCMS 9] [jcms.WeakLinkManager]  - Scan and index weak links.
2015-04-04 00:37:11,880 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - Line delimiters ignored for signatures of 'jspf jsp js prop html xml java properties txt htm css'
2015-04-04 00:37:11,881 INFO [localhost-startStop-1] [JCMS 9] [jcms.AudienceRights]  - Audience Rights is disabled
2015-04-04 00:37:11,883 INFO [localhost-startStop-1] [JCMS 9] [rest.RestManager]  - Authorized IPs for read access : 127.0.0.1 0:0:0:0:0:0:0:1 192.168.*
2015-04-04 00:37:11,900 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Register plugins StoreListeners after load
2015-04-04 00:37:11,900 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Register plugins DBListener
2015-04-04 00:37:11,900 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Register plugins DataController
2015-04-04 00:37:11,900 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Register plugins AlarmListener
2015-04-04 00:37:11,900 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Register plugins CleanFilter
2015-04-04 00:37:11,901 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Register plugins RestResource
2015-04-04 00:37:11,901 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Register plugins DBListener
2015-04-04 00:37:11,901 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Init main plugin: no main plugin
2015-04-04 00:37:11,901 INFO [localhost-startStop-1] [JCMS 9] [processingmanagement.FileProcessorManager]  - Start FileProcessor processing thread
2015-04-04 00:37:11,905 INFO [localhost-startStop-1] [JCMS 9] [processingmanagement.FileProcessorManager]  - Initialize FileProcessor repositories (JCMS startup)
2015-04-04 00:37:11,916 INFO [localhost-startStop-1] [JCMS 9] [processingmanagement.FileProcessorManager]  - [JCMSUpload] Initializing repository...
2015-04-04 00:37:11,921 INFO [localhost-startStop-1] [JCMS 9] [repository.Repository]  - [JCMSUpload] No component (processor or parser) configured for this repository.
2015-04-04 00:37:11,923 INFO [localhost-startStop-1] [JCMS 9] [processingmanagement.FileProcessorManager]  - [JCMSUpload] Repository successfully initialized and started.
2015-04-04 00:37:11,938 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - All the JCMS limits are respected.
2015-04-04 00:37:11,940 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - Data count: Data: 53, Workspace: 1, Group: 5, Member: 1, Worker: 1, Category: 3, Content: 6, FileDocument: 0, DBFileDocument: 0, UserContent: 0
2015-04-04 00:37:11,952 INFO [localhost-startStop-1] [JCMS 9] [jcms.ResourceHelper]  - Compiling LESS files...
2015-04-04 00:37:11,960 INFO [localhost-startStop-1] [JCMS 9] [jcms.ResourceHelper]  - 0 LESS files compiled in 8 ms
2015-04-04 00:37:11,962 INFO [localhost-startStop-1] [JCMS 9] [tools.CssPacker]  - Minify CSS files...
2015-04-04 00:37:12,064 INFO [localhost-startStop-1] [JCMS 9] [tools.CssPacker]  - 0 CSS files minified in 102 ms
2015-04-04 00:37:12,066 INFO [localhost-startStop-1] [JCMS 9] [tools.JsPacker]  - Minify JS files...
2015-04-04 00:37:12,194 INFO [localhost-startStop-1] [JCMS 9] [tools.JsPacker]  - 0 JS files minified in 128 ms
2015-04-04 00:37:12,222 INFO [localhost-startStop-1] [JCMS 9] [jcms.ChannelInitServlet]  - JcmsInit.initAfterLoad
2015-04-04 00:37:12,226 INFO [localhost-startStop-1] [JCMS 9] [jcms.QuotaManager]  - Update workspaces quota in separate thread
2015-04-04 00:37:13,765 INFO [localhost-startStop-1] [JCMS 9] [jcms.ChannelInitServlet]  - Memory: Total: 154,86 Mo - Used: 55,39 Mo (35%) - Free: 99,47 Mo
2015-04-04 00:37:13,766 INFO [localhost-startStop-1] [JCMS 9] [jcms.ChannelInitServlet]  - JCMS 9 is ready (JCMS 9.0.1 (build-20150128184305))
2015-04-04 00:37:16,814 INFO [http-bio-8080-exec-3] [JCMS 9] [upload.MultipartFilter]  - Cleaning upload temp directory: D:\programmation\workspaces\smabtp\.metadata\.plugins\org.eclipse.wst.server.core\tmp0\work\Catalina\localhost\minisite\upload.tmp
2015-04-04 00:37:16,991 INFO [http-bio-8080-exec-3] [JCMS 9] [handlers.LoggingAuthenticationHandler] [0:0:0:0:0:0:0:1, j_2, Admin] [SECURITY] - Administrator "Admin" starts a new session
2015-04-04 00:37:18,631 INFO [http-bio-8080-exec-4] [JCMS 9] [jcms.StrongLockManager] [0:0:0:0:0:0:0:1, j_2, Admin] - StrongLockManager: cache enabled
2015-04-04 00:37:18,631 INFO [http-bio-8080-exec-4] [JCMS 9] [jcms.StrongLockManager] [0:0:0:0:0:0:0:1, j_2, Admin] - StrongLockManager: init done
2015-04-04 00:37:22,452 INFO [http-bio-8080-exec-10] [JCMS 9] [jcms.TypeEntry] [0:0:0:0:0:0:0:1, j_2, Admin] - name: description
2015-04-04 00:37:22,452 INFO [http-bio-8080-exec-10] [JCMS 9] [jcms.TypeEntry] [0:0:0:0:0:0:0:1, j_2, Admin] - name: couleurFond
2015-04-04 00:37:22,452 INFO [http-bio-8080-exec-10] [JCMS 9] [jcms.TypeEntry] [0:0:0:0:0:0:0:1, j_2, Admin] - name: couleurTexte
2015-04-04 00:37:22,452 INFO [http-bio-8080-exec-10] [JCMS 9] [jcms.TypeEntry] [0:0:0:0:0:0:0:1, j_2, Admin] - name: compteur
2015-04-04 00:47:23,016 INFO [localhost-startStop-1] [JCMS] [jcms.ChannelInitServlet]  - JCMS Initialization
2015-04-04 00:47:23,092 INFO [localhost-startStop-1] [JCMS] [jcms.Channel]  - ******************************************
2015-04-04 00:47:23,092 INFO [localhost-startStop-1] [JCMS] [jcms.Channel]  - Start at Sat Apr 04 00:47:23 CEST 2015
2015-04-04 00:47:23,093 INFO [localhost-startStop-1] [JCMS] [jcms.Channel]  - Operating System: Windows 7, 6.1, x86
2015-04-04 00:47:23,093 INFO [localhost-startStop-1] [JCMS] [jcms.Channel]  - Java Runtime Environment: 1.7.0_25, Oracle Corporation
2015-04-04 00:47:23,093 INFO [localhost-startStop-1] [JCMS] [jcms.Channel]  - Java VM: Java HotSpot(TM) Client VM, 23.25-b01, Oracle Corporation
2015-04-04 00:47:23,101 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Init the PluginManager
2015-04-04 00:47:23,115 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Loading deployed plugins...
2015-04-04 00:47:23,177 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Load plugin MiniSiteCMSPlugin (deployed)
2015-04-04 00:47:23,177 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Loading zipped plugins...
2015-04-04 00:47:23,177 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Init dependencies
2015-04-04 00:47:23,178 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Init plugins...
2015-04-04 00:47:23,178 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Init plugin MiniSiteCMSPlugin
2015-04-04 00:47:23,178 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Init dependencies
2015-04-04 00:47:23,195 INFO [localhost-startStop-1] [JCMS] [jcms.Channel]  - Read languages properties
2015-04-04 00:47:23,514 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Register plugins Properties
2015-04-04 00:47:23,515 INFO [localhost-startStop-1] [JCMS] [jcms.Channel]  - Read JCMS properties
2015-04-04 00:47:23,521 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Register plugins Properties
2015-04-04 00:47:23,522 INFO [localhost-startStop-1] [JCMS] [jcms.Channel]  - Read properties:WEB-INF/data/custom.prop
2015-04-04 00:47:23,524 INFO [localhost-startStop-1] [JCMS] [util.DBUtil]  - Look for available DataSources...
2015-04-04 00:47:23,525 INFO [localhost-startStop-1] [JCMS] [util.DBUtil]  - ... no DataSource found !
2015-04-04 00:47:23,528 INFO [localhost-startStop-1] [JCMS] [plugin.PluginManager]  - Register plugins PolicyFilter
2015-04-04 00:47:23,531 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - Version: JCMS 9.0.1 (build-20150128184305)
2015-04-04 00:47:23,531 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - Name: JCMS 9
2015-04-04 00:47:23,531 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - URL: http://127.0.0.1:80/
2015-04-04 00:47:23,567 INFO [localhost-startStop-1] [JCMS 9] [jcms.Channel]  - URID: c
2015-04-04 00:47:23,569 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Setup plugins...
2015-04-04 00:47:23,570 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Setup plugin MiniSiteCMSPlugin (setup, version:0.1)
2015-04-04 00:47:23,570 INFO [localhost-startStop-1] [JCMS 9] [plugin.PluginManager]  - Init dependencies
2015-04-04 00:47:23,576 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - packageDir: D:\programmation\workspaces\smabtp\minisite\ms\WEB-INF\classes\generated\
2015-04-04 00:47:23,578 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Process Types
2015-04-04 00:47:23,579 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,579 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Convert old types to new types structure Jcms 5.7
2015-04-04 00:47:23,580 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,580 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Convert old templates to new templates structure Jcms 6.0
2015-04-04 00:47:23,608 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,608 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Read types directory
2015-04-04 00:47:23,888 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Clean the Template Work Directory
2015-04-04 00:47:23,888 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type AbstractCollection is uptodate
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type AbstractParent is uptodate
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type AbstractPortal is uptodate
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type AbstractPortlet is uptodate
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type AbstractPortletSkinable is uptodate
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type AbstractPortletStat is uptodate
2015-04-04 00:47:23,889 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,890 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type AbstractPortletStatReport is uptodate
2015-04-04 00:47:23,890 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,890 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type Article is uptodate
2015-04-04 00:47:23,890 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,890 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type DBMailMessage is uptodate
2015-04-04 00:47:23,890 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,890 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type Faq is uptodate
2015-04-04 00:47:23,890 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,890 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type FaqEntry is uptodate
2015-04-04 00:47:23,890 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type Glossary is uptodate
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type GlossaryEntry is uptodate
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type Interview is uptodate
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortalJspCollection is uptodate
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletColumn is uptodate
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletDecorator is uptodate
2015-04-04 00:47:23,891 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletFeed is uptodate
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletIFrame is uptodate
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletImage is uptodate
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletJsp is uptodate
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletJspCollection is uptodate
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletLoggedMembers is uptodate
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,892 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletLogin is uptodate
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletMenu is uptodate
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletMyLocks is uptodate
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletNavigate is uptodate
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletNotification is uptodate
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletPortal is uptodate
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,893 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletPortalRedirect is uptodate
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletQueryForeach is uptodate
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletQueryForeachDetail is uptodate
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletRecentHistory is uptodate
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletRow is uptodate
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletRSS is uptodate
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,894 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletSearch is uptodate
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletSelection is uptodate
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletSignUp is uptodate
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletStatMetrics is uptodate
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletStatReport is uptodate
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletTopMember is uptodate
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletWorkflow is uptodate
2015-04-04 00:47:23,895 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type PortletWYSIWYG is uptodate
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type SignUp is uptodate
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type SmallNews is uptodate
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type WebPage is uptodate
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type ArticleMS is uptodate
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type Tag is uptodate
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,896 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type CategoryExtension is uptodate
2015-04-04 00:47:23,897 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,897 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type FileDocumentExtension is uptodate
2015-04-04 00:47:23,897 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,897 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type GroupExtension is uptodate
2015-04-04 00:47:23,897 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
2015-04-04 00:47:23,897 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - Type MemberExtension is uptodate
2015-04-04 00:47:23,897 INFO [localhost-startStop-1] [JCMS 9] [jcms.TypeProcessor]  - ------------------------------
